TT I
1.2716486653135266 32.975
1.2939594142134223 34.3821
1.3162702121660406 32.3699
1.3385810600174564 31.7746
1.3608919586137629 31.8343
1.383202908801069 30.7655
1.405513911425503 29.9763
1.4278249673332093 29.7591
1.4501343378461518 29.2453
1.4724455028545926 27.9178
1.4947567236847858 28.7951
1.517068001182951 27.982
1.5393793361953272 27.1421
1.5616907295681737 26.7812
1.5840021821477681 25.918000000000003
1.60631369478041 25.9896
1.6286252683124185 25.7537
1.6509369035901333 24.4405
1.6732468618895553 24.2243
1.695558623192809 24.171999999999997
1.7178704487808514 25.3908
1.7401823395001077 23.5922
1.7625012545597203 23.3325
1.7848028405262486 23.5355
1.8071218901122095 23.2846
1.8294236121921872 23.4132
1.8517427996910911 23.2364
1.8740620574440425 22.9154
1.8963639900671978 22.5211
1.9186833908139995 22.7165
1.9409854680117449 23.2765
1.9633050151394713 23.6899
1.9856246367570705 22.9576
2.0079269371922672 23.383000000000003
2.03024671027244 23.5167
2.0525491637446027 22.6972
2.074869091674931 23.5449
2.097171701569106 24.0308
2.1194917877373847 24.7582
2.141811954326636 24.4476
2.164114805233074 25.0062
2.186435135143035 25.8783
2.208738150935709 25.6137
2.231058647554722 26.5276
2.2533792288321184 25.7138
2.275682498336085 26.3475
2.298003251406138 26.2684
2.3203066942619714 26.5286
2.3426276225136022 25.835
2.3649486396617507 24.7259
2.387252348930071 24.8507
2.4095735463442893 24.484
2.4318774374315884 25.0324
2.4541988185014043 24.2851
2.476502894794693 24.3053
2.498824462909887 24.1713
2.521146125856138 24.875999999999998
2.5434504863470337 25.5549
2.5657723414244717 25.0286
2.588076895590662 25.7537
2.610398946189713 26.2258
2.6327210958598384 26.6391
2.6550259469304716 27.2661
2.6773482972090137 27.515
2.6996533504259 27.6115
2.7219759047039602 29.0874
2.744298562293959 29.1311
2.7666039251246595 30.7201
2.7889267918020164 31.5656
2.8112323652516555 32.8488
2.833555444408179 34.7004
2.8558786311183852 36.355
2.8781845268938557 38.7249
2.9005079311721484 40.3018
2.9228140460410397 42.3804
2.9451376712799635 45.3234
2.967444008632326 48.0357
2.9897678582247247 51.8435
3.0120918213106695 56.5732
3.0343984987899373 59.9978
3.0567226913198637 65.1209
3.079029599759726 70.1744
3.101354025127254 74.9581
3.123678568232338 78.5059
3.145985829517914 81.9095
3.16831061055229 82.3794
3.1906181112775593 80.9089
3.212943133635653 79.9017
3.2352682779763207 74.9083
3.2575761442691227 69.88600000000001
3.2799015350264273 63.7291
3.302209649240067 59.3356
3.3245352898092655 54.0467
3.3468436553365257 49.695
3.369169549113219 45.4829
3.3914955708171384 42.9696
3.413804319727358 41.06100000000001
3.4361305997334863 39.2003
3.4584396084414553 37.5478
3.4807661501462652 37.1203
3.503092824025881 37.1458
3.5254022288463154 36.6212
3.5477291695206588 37.1169
3.5700388426251948 37.5454
3.5923660534916446 38.8533
3.6146934007816114 39.9537
3.637003482731501 41.2035
3.6593311053109985 42.2404
3.681641464033634 42.5848
3.7039693653009733 42.1969
3.726297407241705 41.6447
3.7486081875460804 40.4703
3.7709365132734978 39.2413
3.793247578841633 38.5584
3.8155761917550093 37.3589
3.8378875459837216 36.6954
3.8602164494827234 36.4228
3.882545499606844 36.0616
3.9048572932539183 36.5899
3.9271866390645718 36.0168
3.9494987298666713 36.3634
3.971828374764527 37.0509
3.9941581705403255 38.3197
4.016470713506008 39.0652
4.038800813471445 40.497
4.061113662089144 42.0125
4.0834440696459176 44.3714
4.105774632334751 46.2937
4.128087945865126 49.4312
4.150418821249301 53.3058
4.172732448931298 58.441
4.195063640413578 64.0637
4.2173775856475215 70.0633
4.239709096631102 77.1958
4.262040768704612 84.0178
4.284355196706267 89.4914
4.306687193387355 91.4544
4.329001947444346 90.7314
4.35133427213731 86.69200000000001
4.373666762177566 80.9765
4.395982011761091 75.2857
4.418314834921175 70.1664
4.44063041906622 66.2722
4.4629635787515625 63.1096
4.4852969080429785 60.9202
4.5076130004776225 57.8124
4.529946671403969 55.1255
4.552263106909177 51.9957
4.574597122877047 50.3463
4.596931312711224 48.9254
4.619248269273446 47.6822
4.6415828092605835 45.9714
4.663900117405352 45.9524
4.686235010953232 45.93
4.708552674085913 45.7432
4.730887924602802 46.8896
4.753223354952695 47.386
4.775541557023902 47.6153
4.797877349456786 48.9177
4.820195915032126 50.6464
4.842532072957498 52.0017
4.864868414979744 53.9135
4.88718753227192 56.2587
4.909524244902505 58.9304
4.931843734218147 61.7214
4.954180820867835 65.6887
4.976518095879839 70.6473
4.998838149695359 76.7549
5.021175803844231 86.7416
5.043496238205739 98.8286
5.065834274903528 110.361
5.088172504230693 123.152
5.1104935158799565 136.531
5.132832132875765 156.32299999999998
5.155153533596801 181.576
5.1774925416746225 219.36599999999999
5.199814334878411 280.147
5.2221537374521505 393.70300000000003
5.244493338631803 571.192
5.266815727034316 812.355
5.289155727832427 1194.43
5.311478517248165 2020.13
5.333818921080011 3242.6
5.356159527788849 4272.99
5.3784829252032536 3695.58
5.400823940070432 2298.6
5.423147747031976 1124.95
5.445489173474152 573.095
5.467830807066149 361.73900000000003
5.490155234831516 267.546
5.512497285125229 210.979
5.534822130975162 178.145
5.557164601388673 155.181
5.579489868738879 137.234
5.601832762690846 125.598
5.6241758697774475 117.337
5.646501775867269 112.294
5.668845311622074 108.522
5.691171647754637 106.12
5.713515615597765 103.382
5.735859800852677 100.383
5.758186788542988 97.0318
5.780531411018185 96.2593
5.802858837297399 95.6997
5.825203900414495 96.2859
5.8475491852224 98.473
5.869877275883075 101.361
5.892223006467101 105.945
5.914551544266608 111.86
5.936897724049891 119.764
5.959244129804903 130.262
5.981573344815301 147.81
6.0039202049061 173.46099999999998
6.026249875609095 216.283
6.04859719346037 274.48900000000003
6.070927323278297 355.599
6.093275102315365 467.31300000000005
6.115623113320588 604.221
6.137953938319995 835.515
6.160302415650845 1166.09
6.182633708324452 1305.68
6.2049826554078376 1122.74
6.227331838745022 747.39
6.249663839443684 460.62300000000005
6.27201349767565 304.264
6.294345974611799 219.017
6.316696111167083 163.344
6.339046488263839 129.404
6.361379686074702 108.94200000000001
6.383730546639482 95.0322
6.406064229255215 83.8058
6.428415576718203 77.6245
6.450749747566656 71.925
6.47310158535871 67.533
6.495453669698332 63.9211
6.517788579421056 61.2354
6.540141159237969 58.7459
6.562476565766648 57.1681
6.5848296444934045 56.5244
6.607182974060425 56.5715
6.6295191323281015 56.2085
6.651872965955752 56.4665
6.6742096296068985 57.1534
6.6965639707294615 57.8662
6.71891856698715 58.0586
6.741255995248479 58.1427
6.763611104154477 57.7839
6.785949046381137 57.1774
6.808304671371482 55.3213
6.8306605557940046 53.8754
6.852999275508618 51.6141
6.875355681171544 50.3544
6.897694923437771 49.0073
6.92005185377892 47.6881
6.9423916220322655 46.5847
6.964749080490181 44.9588
6.987106804399774 44.4404
7.009447368180821 44.2891
7.031805625367033 43.9819
7.054146723727803 44.0746
7.076505517631004 44.2523
7.098864581288365 44.8111
7.121206488070854 45.2
7.143566093607822 45.9844
7.165908543567245 47.4474
7.188268694426048 49.647
7.2106291193438095 51.5714
7.232972390625943 54.3879
7.255333366030969 57.9983
7.277677189091925 63.3499
7.300038718428332 69.1744
7.322400526130865 73.3439
7.344745183422596 75.7919
7.367107550224791 75.0468
7.389452767901992 71.4778
7.411815697249891 66.7853
7.434161478756298 61.2955
7.456524974096713 56.7932
7.478888753837185 54.0906
7.501235387657368 53.5698
7.523599738562711 55.5813
7.545946944825532 67.2424
7.568311870344528 96.2187
7.5906770845765665 138.868
7.613025156078678 149.513
7.635390950099687 113.814
7.657739602662809 74.0931
7.680105979923558 52.7553
7.702472650212829 45.4122
7.724822180948224 41.8701
7.747189439655568 40.2282
7.769539560075357 39.1753
7.791907410653562 38.6221
7.81425812420825 38.0883
7.836626570110925 37.7865
7.858995315087906 37.8021
7.881346924933401 37.5387
7.903716270417482 37.8089
7.926068482028405 37.6583
7.948438431475253 37.8646
7.9708086843180235 37.9979
7.993161805171116 38.4927
8.015532667162402 38.459
8.037886398416653 39.0562
8.060257873014221 39.2647
8.082629655331942 39.4286
8.104984308787587 40.2679
8.127356708900503 40.7495
8.149711981398308 41.6921
8.172085002766314 42.1135
8.194458336181368 42.9568
8.216814543847752 43.6078
8.23918850371002 44.662
8.26154533906492 45.5197
8.283919928836452 46.7018
8.306277395339652 47.5792
8.328652618483376 48.544
8.351028159736202 50.5425
8.373386579575245 52.1916
8.395762759396959 54.0741
8.418121819038275 57.1007
8.440498640894003 61.2716
8.462875785192262 65.734
8.485235811156207 71.2485
8.507613602688501 78.8681
8.529974277114228 90.557
8.552352719347912 106.205
8.574731488360351 130.624
8.59709314210385 162.291
8.619472567021075 190.787
8.64183487789147 220.09400000000002
8.664214962183097 279.389
8.686577933647762 398.86300000000006
8.708958680784317 584.067
8.731339760774953 763.283
8.753703729764451 801.485
8.77608547780821 630.597
8.798450116065078 420.431
8.820832535634787 267.192
8.843215292401656 178.222
8.865580941199045 132.395
8.887964374703538 107.917
8.910330701447199 93.3009
8.932714815164482 83.6021
8.955099270424924 77.456
8.977466620733543 72.9671
8.999851761421976 69.64699999999999
9.022219798361645 66.5559
9.04460562795561 64.3193
9.066991803441677 62.2139
9.089360876979615 61.269
9.111747746589993 60.0295
9.13411751544971 59.2956
9.156505082664324 59.2505
9.178875550323522 60.006
