TT I
1.2716486653135266 7.30663
1.2939594142134223 7.19905
1.3162702121660406 6.91097
1.3385810600174564 6.44578
1.3608919586137629 6.32648
1.383202908801069 6.81509
1.405513911425503 6.64796
1.4278249673332093 6.658589999999999
1.4501343378461518 6.26654
1.4724455028545926 5.93562
1.4947567236847858 5.95072
1.517068001182951 6.06703
1.5393793361953272 6.33094
1.5616907295681737 6.16951
1.5840021821477681 5.81726
1.60631369478041 5.46475
1.6286252683124185 5.36112
1.6509369035901333 4.86961
1.6732468618895553 5.38237
1.695558623192809 5.6199
1.7178704487808514 5.431369999999999
1.7401823395001077 5.3650400000000005
1.7625012545597203 4.798690000000001
1.7848028405262486 5.30473
1.8071218901122095 4.991619999999999
1.8294236121921872 5.41542
1.8517427996910911 5.15104
1.8740620574440425 4.94077
1.8963639900671978 4.83636
1.9186833908139995 5.093719999999999
1.9409854680117449 5.17504
1.9633050151394713 5.29589
1.9856246367570705 4.86343
2.0079269371922672 4.3379900000000005
2.03024671027244 4.6828
2.0525491637446027 4.5945
2.074869091674931 4.12855
2.097171701569106 5.14737
2.1194917877373847 4.95479
2.141811954326636 4.93027
2.164114805233074 4.96759
2.186435135143035 6.10705
2.208738150935709 15.1489
2.231058647554722 33.2981
2.2533792288321184 25.3877
2.275682498336085 10.8569
2.298003251406138 6.182980000000001
2.3203066942619714 4.41102
2.3426276225136022 4.78616
2.3649486396617507 5.42248
2.387252348930071 5.30023
2.4095735463442893 5.20822
2.4318774374315884 5.27781
2.4541988185014043 6.107530000000001
2.476502894794693 6.67733
2.498824462909887 6.27015
2.521146125856138 6.20162
2.5434504863470337 6.60001
2.5657723414244717 7.123060000000001
2.588076895590662 7.422680000000001
2.610398946189713 7.8887
2.6327210958598384 8.20503
2.6550259469304716 7.90941
2.6773482972090137 8.09067
2.6996533504259 8.17362
2.7219759047039602 7.999280000000001
2.744298562293959 8.28087
2.7666039251246595 7.2881
2.7889267918020164 7.19384
2.8112323652516555 7.7166
2.833555444408179 8.04691
2.8558786311183852 8.19432
2.8781845268938557 9.21973
2.9005079311721484 8.4699
2.9228140460410397 8.696010000000001
2.9451376712799635 9.64349
2.967444008632326 9.234760000000001
2.9897678582247247 9.91508
3.0120918213106695 10.299000000000001
3.0343984987899373 10.2777
3.0567226913198637 11.2783
3.079029599759726 11.4102
3.101354025127254 12.6178
3.123678568232338 13.2401
3.145985829517914 13.1619
3.16831061055229 14.2095
3.1906181112775593 14.4674
3.212943133635653 14.8827
3.2352682779763207 14.8043
3.2575761442691227 15.2443
3.2799015350264273 15.7792
3.302209649240067 16.5781
3.3245352898092655 16.9515
3.3468436553365257 17.5859
3.369169549113219 17.6235
3.3914955708171384 18.8352
3.413804319727358 18.5652
3.4361305997334863 19.5272
3.4584396084414553 20.3653
3.4807661501462652 20.9063
3.503092824025881 21.4146
3.5254022288463154 21.614
3.5477291695206588 22.3067
3.5700388426251948 23.2841
3.5923660534916446 24.7222
3.6146934007816114 41.7313
3.637003482731501 103.96600000000001
3.6593311053109985 116.663
3.681641464033634 64.7905
3.7039693653009733 32.3175
3.726297407241705 27.0612
3.7486081875460804 26.5799
3.7709365132734978 26.5807
3.793247578841633 27.1321
3.8155761917550093 27.2286
3.8378875459837216 27.6553
3.8602164494827234 28.057
3.882545499606844 28.5053
3.9048572932539183 29.5582
3.9271866390645718 29.679000000000002
3.9494987298666713 30.2198
3.971828374764527 30.5672
3.9941581705403255 31.3277
4.016470713506008 31.7927
4.038800813471445 33.0987
4.061113662089144 33.4816
4.0834440696459176 34.1059
4.105774632334751 34.876
4.128087945865126 35.1981
4.150418821249301 36.3197
4.172732448931298 37.5859
4.195063640413578 39.8152
4.2173775856475215 44.8819
4.239709096631102 82.4016
4.262040768704612 279.705
4.284355196706267 384.63699999999994
4.306687193387355 245.021
4.329001947444346 90.6792
4.35133427213731 49.8551
4.373666762177566 45.7435
4.395982011761091 45.5193
4.418314834921175 46.7859
4.44063041906622 55.8431
4.4629635787515625 69.8439
4.4852969080429785 68.762
4.5076130004776225 56.1121
4.529946671403969 51.223
4.552263106909177 50.8154
4.574597122877047 51.5704
4.596931312711224 53.1841
4.619248269273446 53.868
4.6415828092605835 54.8705
4.663900117405352 56.0629
4.686235010953232 57.4014
4.708552674085913 58.4549
4.730887924602802 60.285
4.753223354952695 61.838
4.775541557023902 63.2115
4.797877349456786 63.6581
4.820195915032126 66.111
4.842532072957498 67.8379
4.864868414979744 69.8988
4.88718753227192 72.3415
4.909524244902505 73.8257
4.931843734218147 76.3333
4.954180820867835 78.7534
