TT I
1.2716486653135266 7.66737
1.2939594142134223 6.9454899999999995
1.3162702121660406 6.3211900000000005
1.3385810600174564 6.408869999999999
1.3608919586137629 6.56263
1.383202908801069 6.643730000000001
1.405513911425503 5.75291
1.4278249673332093 6.277819999999999
1.4501343378461518 6.315259999999999
1.4724455028545926 5.69855
1.4947567236847858 6.18961
1.517068001182951 6.49665
1.5393793361953272 5.72116
1.5616907295681737 5.9208099999999995
1.5840021821477681 4.85497
1.60631369478041 5.07258
1.6286252683124185 5.80767
1.6509369035901333 5.36279
1.6732468618895553 5.0436
1.695558623192809 4.3558699999999995
1.7178704487808514 4.72872
1.7401823395001077 4.675269999999999
1.7625012545597203 4.917730000000001
1.7848028405262486 4.61696
1.8071218901122095 4.61721
1.8294236121921872 4.72281
1.8517427996910911 5.12945
1.8740620574440425 4.88755
1.8963639900671978 4.98998
1.9186833908139995 4.70833
1.9409854680117449 4.67592
1.9633050151394713 5.12794
1.9856246367570705 4.41594
2.0079269371922672 4.45099
2.03024671027244 4.072080000000001
2.0525491637446027 4.87438
2.074869091674931 4.28878
2.097171701569106 4.3045
2.1194917877373847 4.832990000000001
2.141811954326636 5.21307
2.164114805233074 4.85073
2.186435135143035 4.78059
2.208738150935709 9.25911
2.231058647554722 15.6854
2.2533792288321184 11.9473
2.275682498336085 7.09086
2.298003251406138 5.160819999999999
2.3203066942619714 4.9217900000000006
2.3426276225136022 5.1374699999999995
2.3649486396617507 5.54807
2.387252348930071 5.73693
2.4095735463442893 5.8863900000000005
2.4318774374315884 5.34092
2.4541988185014043 5.45402
2.476502894794693 6.33807
2.498824462909887 6.8027
2.521146125856138 6.881289999999999
2.5434504863470337 7.36366
2.5657723414244717 7.42616
2.588076895590662 7.51249
2.610398946189713 7.83753
2.6327210958598384 7.42828
2.6550259469304716 7.389880000000001
2.6773482972090137 7.314360000000001
2.6996533504259 7.80254
2.7219759047039602 8.12202
2.744298562293959 7.854839999999999
2.7666039251246595 7.40568
2.7889267918020164 8.00647
2.8112323652516555 8.30429
2.833555444408179 8.233410000000001
2.8558786311183852 8.45635
2.8781845268938557 8.4574
2.9005079311721484 9.22808
2.9228140460410397 8.925930000000001
2.9451376712799635 9.018360000000001
2.967444008632326 8.855310000000001
2.9897678582247247 9.1583
3.0120918213106695 10.2854
3.0343984987899373 10.6553
3.0567226913198637 10.7883
3.079029599759726 11.3412
3.101354025127254 12.07
3.123678568232338 12.5812
3.145985829517914 12.8358
3.16831061055229 13.6715
3.1906181112775593 13.8824
3.212943133635653 14.8042
3.2352682779763207 14.8497
3.2575761442691227 15.2428
3.2799015350264273 15.6173
3.302209649240067 16.4284
3.3245352898092655 16.8387
3.3468436553365257 17.4451
3.369169549113219 17.957
3.3914955708171384 18.4733
3.413804319727358 18.3613
3.4361305997334863 18.7251
3.4584396084414553 19.3408
3.4807661501462652 20.419
3.503092824025881 20.7003
3.5254022288463154 20.5805
3.5477291695206588 21.1306
3.5700388426251948 22.0496
3.5923660534916446 23.1916
3.6146934007816114 31.1123
3.637003482731501 53.9025
3.6593311053109985 57.9657
3.681641464033634 38.4006
3.7039693653009733 27.3179
3.726297407241705 25.5326
3.7486081875460804 25.4771
3.7709365132734978 25.8186
3.793247578841633 26.4801
3.8155761917550093 26.9145
3.8378875459837216 26.9074
3.8602164494827234 27.7434
3.882545499606844 28.4151
3.9048572932539183 28.7421
3.9271866390645718 28.9997
3.9494987298666713 29.8152
3.971828374764527 30.3745
3.9941581705403255 31.0035
4.016470713506008 31.523000000000003
4.038800813471445 32.0112
4.061113662089144 32.7892
4.0834440696459176 33.525
4.105774632334751 33.6649
4.128087945865126 35.1911
4.150418821249301 35.4008
4.172732448931298 36.4947
4.195063640413578 37.8785
4.2173775856475215 40.6729
4.239709096631102 58.1184
4.262040768704612 133.69899999999998
4.284355196706267 164.447
4.306687193387355 112.705
4.329001947444346 59.0861
4.35133427213731 45.3192
4.373666762177566 44.0448
4.395982011761091 44.2143
4.418314834921175 45.5793
4.44063041906622 49.8166
4.4629635787515625 54.8604
4.4852969080429785 54.9916
4.5076130004776225 52.2522
4.529946671403969 53.8143
4.552263106909177 55.9321
4.574597122877047 54.7399
4.596931312711224 53.81
4.619248269273446 54.0527
4.6415828092605835 55.1272
4.663900117405352 55.9504
4.686235010953232 57.5676
4.708552674085913 58.8663
4.730887924602802 60.3197
4.753223354952695 61.9419
4.775541557023902 64.6943
4.797877349456786 66.6078
4.820195915032126 67.7237
4.842532072957498 68.4676
4.864868414979744 71.4175
4.88718753227192 74.2254
4.909524244902505 75.9729
4.931843734218147 77.0084
4.954180820867835 79.5327
4.976518095879839 82.3024
4.998838149695359 84.8339
5.021175803844231 89.1781
5.043496238205739 93.2158
5.065834274903528 97.4794
5.088172504230693 102.39200000000001
5.1104935158799565 109.425
5.132832132875765 128.54
5.155153533596801 158.519
5.1774925416746225 205.778
5.199814334878411 432.528
5.2221537374521505 1197.61
5.244493338631803 3235.34
5.266815727034316 7849.59
5.289155727832427 12276.1
5.311478517248165 8499.83
5.333818921080011 2942.41
5.356159527788849 621.215
5.3784829252032536 205.433
5.400823940070432 153.886
5.423147747031976 133.405
5.445489173474152 122.125
5.467830807066149 118.594
5.490155234831516 117.029
5.512497285125229 111.09100000000001
5.534822130975162 107.079
5.557164601388673 104.11399999999999
5.579489868738879 101.069
5.601832762690846 99.7788
5.6241758697774475 98.6683
5.646501775867269 97.7038
5.668845311622074 96.4808
5.691171647754637 95.7812
5.713515615597765 94.4245
5.735859800852677 94.1744
5.758186788542988 94.79799999999999
5.780531411018185 96.5003
5.802858837297399 96.1849
5.825203900414495 96.2993
5.8475491852224 98.20200000000001
5.869877275883075 97.6909
5.892223006467101 97.0345
5.914551544266608 96.9774
5.936897724049891 99.9085
5.959244129804903 106.88799999999999
5.981573344815301 135.702
6.0039202049061 253.238
6.026249875609095 531.2280000000001
6.04859719346037 1097.88
6.070927323278297 2321.63
6.093275102315365 4270.68
6.115623113320588 5326.12
6.137953938319995 3383.07
6.160302415650845 1044.16
6.182633708324452 249.106
