TT I
1.2716486653135266 7.11165
1.2939594142134223 7.1627
1.3162702121660406 5.69266
1.3385810600174564 6.3471400000000004
1.3608919586137629 6.75391
1.383202908801069 5.97117
1.405513911425503 5.32188
1.4278249673332093 6.50783
1.4501343378461518 6.17652
1.4724455028545926 5.98803
1.4947567236847858 6.37828
1.517068001182951 6.27641
1.5393793361953272 5.32716
1.5616907295681737 5.74665
1.5840021821477681 5.42604
1.60631369478041 4.7996099999999995
1.6286252683124185 4.70374
1.6509369035901333 4.81771
1.6732468618895553 4.58977
1.695558623192809 3.96498
1.7178704487808514 4.60224
1.7401823395001077 4.55124
1.7625012545597203 4.7876900000000004
1.7848028405262486 5.161969999999999
1.8071218901122095 5.04041
1.8294236121921872 4.2857400000000005
1.8517427996910911 4.67871
1.8740620574440425 4.737430000000001
1.8963639900671978 4.986759999999999
1.9186833908139995 5.00814
1.9409854680117449 5.20894
1.9633050151394713 4.9035
1.9856246367570705 4.52304
2.0079269371922672 4.7495
2.03024671027244 4.51009
2.0525491637446027 3.80545
2.074869091674931 4.69601
2.097171701569106 4.81909
2.1194917877373847 5.42959
2.141811954326636 5.38417
2.164114805233074 5.184
2.186435135143035 6.63565
2.208738150935709 15.5496
2.231058647554722 32.7608
2.2533792288321184 24.8581
2.275682498336085 11.0556
2.298003251406138 6.787610000000001
2.3203066942619714 5.592280000000001
2.3426276225136022 5.1931400000000005
2.3649486396617507 5.79981
2.387252348930071 6.65762
2.4095735463442893 6.492719999999999
2.4318774374315884 6.738860000000001
2.4541988185014043 6.92355
2.476502894794693 7.333939999999999
2.498824462909887 7.817010000000001
2.521146125856138 7.61982
2.5434504863470337 6.980119999999999
2.5657723414244717 8.20337
2.588076895590662 8.45572
2.610398946189713 8.2063
2.6327210958598384 8.54648
2.6550259469304716 8.414719999999999
2.6773482972090137 8.281989999999999
2.6996533504259 7.92018
2.7219759047039602 8.54545
2.744298562293959 8.47345
2.7666039251246595 8.68034
2.7889267918020164 8.94818
2.8112323652516555 8.93661
2.833555444408179 8.37815
2.8558786311183852 8.58378
2.8781845268938557 8.95314
2.9005079311721484 9.05056
2.9228140460410397 9.04156
2.9451376712799635 9.33447
2.967444008632326 9.930589999999999
2.9897678582247247 10.1085
3.0120918213106695 10.1078
3.0343984987899373 10.7546
3.0567226913198637 11.4741
3.079029599759726 12.3924
3.101354025127254 12.222000000000001
3.123678568232338 13.56
