TT I
1.2716486653135266 9.02559
1.2939594142134223 8.73167
1.3162702121660406 7.9816199999999995
1.3385810600174564 7.972180000000001
1.3608919586137629 8.180530000000001
1.383202908801069 7.3344
1.405513911425503 7.33454
1.4278249673332093 8.0924
1.4501343378461518 7.775710000000001
1.4724455028545926 7.4984
1.4947567236847858 7.89186
1.517068001182951 7.10751
1.5393793361953272 6.777880000000001
1.5616907295681737 7.24592
1.5840021821477681 6.54049
1.60631369478041 6.48966
1.6286252683124185 6.14023
1.6509369035901333 6.20176
1.6732468618895553 6.16098
1.695558623192809 5.575130000000001
1.7178704487808514 6.4379800000000005
1.7401823395001077 5.86721
1.7625012545597203 6.54197
1.7848028405262486 6.1197
1.8071218901122095 5.49105
1.8294236121921872 5.51716
1.8517427996910911 5.940519999999999
1.8740620574440425 5.44741
1.8963639900671978 5.343380000000001
1.9186833908139995 5.7615
1.9409854680117449 5.8962900000000005
1.9633050151394713 5.49407
1.9856246367570705 5.95247
2.0079269371922672 5.86653
2.03024671027244 5.7564
2.0525491637446027 5.295030000000001
2.074869091674931 5.24442
2.097171701569106 5.54432
2.1194917877373847 5.42986
2.141811954326636 5.11203
2.164114805233074 5.01962
2.186435135143035 4.9972900000000005
2.208738150935709 5.48867
2.231058647554722 5.0488800000000005
2.2533792288321184 5.08973
2.275682498336085 4.63134
2.298003251406138 5.06177
2.3203066942619714 5.03648
2.3426276225136022 4.44775
2.3649486396617507 4.6507
2.387252348930071 4.68991
2.4095735463442893 4.13124
2.4318774374315884 3.83831
2.4541988185014043 4.06349
2.476502894794693 3.23444
2.498824462909887 3.23104
2.521146125856138 3.5382599999999997
2.5434504863470337 3.7955400000000004
2.5657723414244717 4.7424
2.588076895590662 5.20006
2.610398946189713 4.8825400000000005
2.6327210958598384 4.36086
2.6550259469304716 4.32036
2.6773482972090137 5.29624
2.6996533504259 5.10257
2.7219759047039602 6.00965
2.744298562293959 5.87141
2.7666039251246595 6.19952
2.7889267918020164 5.95673
2.8112323652516555 5.95821
2.833555444408179 6.83988
2.8558786311183852 6.80779
2.8781845268938557 7.49834
2.9005079311721484 7.60721
2.9228140460410397 8.57872
2.9451376712799635 8.41072
2.967444008632326 9.28892
2.9897678582247247 9.25682
3.0120918213106695 10.3507
3.0343984987899373 10.8462
3.0567226913198637 11.1499
3.079029599759726 11.1781
3.101354025127254 12.3698
3.123678568232338 12.3636
3.145985829517914 13.0009
3.16831061055229 13.4491
3.1906181112775593 13.8782
3.212943133635653 14.0839
3.2352682779763207 14.9155
3.2575761442691227 14.9523
3.2799015350264273 15.2725
3.302209649240067 16.1883
3.3245352898092655 16.6593
3.3468436553365257 17.2193
3.369169549113219 17.5673
3.3914955708171384 18.2427
3.413804319727358 18.7705
3.4361305997334863 18.3584
3.4584396084414553 19.3216
3.4807661501462652 19.8286
3.503092824025881 20.4049
3.5254022288463154 20.2107
3.5477291695206588 20.7394
3.5700388426251948 20.8738
3.5923660534916446 21.535
3.6146934007816114 21.8355
3.637003482731501 22.4098
3.6593311053109985 22.7462
3.681641464033634 22.9107
3.7039693653009733 23.1682
3.726297407241705 24.1376
3.7486081875460804 23.8236
3.7709365132734978 24.5871
3.793247578841633 25.1032
3.8155761917550093 25.1323
3.8378875459837216 25.9503
3.8602164494827234 26.1155
3.882545499606844 26.8902
3.9048572932539183 27.3276
3.9271866390645718 27.4452
3.9494987298666713 27.7431
3.971828374764527 28.5767
3.9941581705403255 29.0011
4.016470713506008 29.555999999999997
4.038800813471445 29.9157
4.061113662089144 31.1862
4.0834440696459176 31.7336
4.105774632334751 31.6745
4.128087945865126 32.3493
4.150418821249301 32.9206
4.172732448931298 33.5295
4.195063640413578 34.2897
4.2173775856475215 35.082
4.239709096631102 35.4682
4.262040768704612 35.9309
4.284355196706267 36.6317
4.306687193387355 37.2425
4.329001947444346 38.4673
4.35133427213731 39.2074
4.373666762177566 39.6528
4.395982011761091 40.6701
4.418314834921175 41.5227
4.44063041906622 42.3073
4.4629635787515625 42.9872
4.4852969080429785 44.5519
4.5076130004776225 45.793
4.529946671403969 47.1636
4.552263106909177 47.4467
4.574597122877047 48.7299
4.596931312711224 50.0768
4.619248269273446 51.0089
4.6415828092605835 52.3176
4.663900117405352 53.565
4.686235010953232 54.924
4.708552674085913 56.0198
4.730887924602802 57.6225
4.753223354952695 59.28
4.775541557023902 60.8541
4.797877349456786 62.413000000000004
4.820195915032126 64.4026
4.842532072957498 65.9922
4.864868414979744 67.9846
4.88718753227192 70.9772
4.909524244902505 73.6851
4.931843734218147 76.758
4.954180820867835 80.0143
4.976518095879839 84.6372
4.998838149695359 89.4344
5.021175803844231 95.5925
5.043496238205739 101.27799999999999
5.065834274903528 108.434
5.088172504230693 117.256
5.1104935158799565 129.015
5.132832132875765 148.217
5.155153533596801 180.7
5.1774925416746225 261.453
5.199814334878411 711.775
5.2221537374521505 2271.38
5.244493338631803 3762.85
5.266815727034316 4254.04
5.289155727832427 5964.34
5.311478517248165 8851.36
5.333818921080011 7594.89
5.356159527788849 3128.12
5.3784829252032536 833.546
5.400823940070432 318.911
5.423147747031976 207.516
5.445489173474152 165.87599999999998
5.467830807066149 145.394
5.490155234831516 132.774
5.512497285125229 124.37299999999999
5.534822130975162 119.43799999999999
5.557164601388673 114.613
5.579489868738879 110.23700000000001
5.601832762690846 107.146
5.6241758697774475 104.65899999999999
5.646501775867269 103.855
5.668845311622074 102.522
5.691171647754637 101.37100000000001
5.713515615597765 100.366
5.735859800852677 99.6575
5.758186788542988 98.7736
5.780531411018185 99.06200000000001
5.802858837297399 99.62
5.825203900414495 100.53399999999999
5.8475491852224 102.34299999999999
5.869877275883075 105.286
5.892223006467101 109.303
5.914551544266608 115.49600000000001
5.936897724049891 125.54899999999999
5.959244129804903 143.297
5.981573344815301 188.417
6.0039202049061 359.156
6.026249875609095 869.322
6.04859719346037 1445.39
6.070927323278297 1668.9
6.093275102315365 1939.79
6.115623113320588 2827.63
6.137953938319995 3760.15
6.160302415650845 2722.75
6.182633708324452 1061.01
6.2049826554078376 341.45099999999996
6.227331838745022 163.072
6.249663839443684 118.595
6.27201349767565 100.383
6.294345974611799 90.6187
6.316696111167083 83.3059
6.339046488263839 78.9293
6.361379686074702 74.899
6.383730546639482 72.2658
6.406064229255215 69.6942
6.428415576718203 68.7863
6.450749747566656 66.9207
6.47310158535871 65.9245
6.495453669698332 64.6939
6.517788579421056 63.648999999999994
6.540141159237969 62.4106
6.562476565766648 61.6071
6.5848296444934045 60.7526
6.607182974060425 60.0283
6.6295191323281015 59.4311
6.651872965955752 58.6933
6.6742096296068985 57.7267
6.6965639707294615 57.6137
6.71891856698715 57.0306
6.741255995248479 56.5784
6.763611104154477 55.9416
6.785949046381137 55.5902
6.808304671371482 54.8206
6.8306605557940046 54.5666
6.852999275508618 54.3283
6.875355681171544 54.0007
6.897694923437771 53.5849
6.92005185377892 53.8446
6.9423916220322655 53.3689
6.964749080490181 52.9329
6.987106804399774 52.9419
7.009447368180821 52.7685
7.031805625367033 52.1327
7.054146723727803 52.2356
7.076505517631004 52.3853
7.098864581288365 52.3114
7.121206488070854 51.6607
7.143566093607822 51.3983
7.165908543567245 51.8802
7.188268694426048 51.5645
7.2106291193438095 51.2359
7.232972390625943 51.1736
7.255333366030969 51.0124
7.277677189091925 50.6523
7.300038718428332 51.1317
7.322400526130865 51.1449
7.344745183422596 51.309
7.367107550224791 51.1147
7.389452767901992 51.4598
7.411815697249891 51.6269
7.434161478756298 51.1991
7.456524974096713 51.6982
7.478888753837185 52.1795
7.501235387657368 53.597
7.523599738562711 61.2244
7.545946944825532 77.9456
7.568311870344528 87.0225
7.5906770845765665 77.0886
7.613025156078678 62.1549
7.635390950099687 55.5473
7.657739602662809 53.7651
7.680105979923558 53.1407
7.702472650212829 53.4075
7.724822180948224 53.326
7.747189439655568 53.731
7.769539560075357 53.8142
7.791907410653562 54.0368
7.81425812420825 54.0734
7.836626570110925 54.3211
7.858995315087906 55.0904
7.881346924933401 55.3425
7.903716270417482 55.9437
7.926068482028405 56.1903
7.948438431475253 56.7624
7.9708086843180235 57.3781
7.993161805171116 57.8151
8.015532667162402 58.1804
8.037886398416653 59.1511
8.060257873014221 60.1813
8.082629655331942 60.4696
8.104984308787587 61.1603
8.127356708900503 61.958
8.149711981398308 63.1309
8.172085002766314 63.7085
8.194458336181368 64.7941
8.216814543847752 65.9907
8.23918850371002 67.0703
8.26154533906492 68.505
8.283919928836452 70.1826
8.306277395339652 71.1265
8.328652618483376 73.056
8.351028159736202 75.7418
8.373386579575245 78.3483
8.395762759396959 80.8499
8.418121819038275 84.6765
8.440498640894003 90.9724
8.462875785192262 100.103
8.485235811156207 119.524
8.507613602688501 195.84900000000002
8.529974277114228 417.45300000000003
8.552352719347912 663.529
8.574731488360351 770.212
8.59709314210385 708.685
8.619472567021075 737.933
8.64183487789147 1015.16
8.664214962183097 1559.42
8.686577933647762 1777.03
8.708958680784317 1286.93
8.731339760774953 636.635
8.753703729764451 250.352
8.77608547780821 137.77100000000002
8.798450116065078 112.56200000000001
8.820832535634787 102.56
8.843215292401656 96.6866
8.865580941199045 92.96
8.887964374703538 90.6488
8.910330701447199 88.6689
8.932714815164482 87.6312
8.955099270424924 85.5529
8.977466620733543 84.7188
8.999851761421976 83.8354
9.022219798361645 82.7504
9.04460562795561 82.5234
9.066991803441677 82.0867
9.089360876979615 81.8622
9.111747746589993 81.5828
9.13411751544971 81.4302
9.156505082664324 81.0597
9.178875550323522 81.9857
9.20126381862328 84.7121
9.223652438908596 97.0091
9.246023961427412 122.49799999999999
9.26841328802173 135.418
9.290785518039224 124.74700000000001
