TT I
1.2716486653135266 7.87108
1.2939594142134223 7.61158
1.3162702121660406 7.2198
1.3385810600174564 7.20017
1.3608919586137629 7.40647
1.383202908801069 7.40353
1.405513911425503 6.10588
1.4278249673332093 6.09818
1.4501343378461518 6.13552
1.4724455028545926 6.44846
1.4947567236847858 6.30622
1.517068001182951 6.3501900000000004
1.5393793361953272 6.571689999999999
1.5616907295681737 6.05173
1.5840021821477681 5.77998
1.60631369478041 5.10928
1.6286252683124185 5.590269999999999
1.6509369035901333 5.16726
1.6732468618895553 5.40646
1.695558623192809 5.99198
1.7178704487808514 5.321359999999999
1.7401823395001077 5.1740699999999995
1.7625012545597203 5.03005
1.7848028405262486 5.325080000000001
1.8071218901122095 5.36319
1.8294236121921872 5.25645
1.8517427996910911 4.98672
1.8740620574440425 5.15851
1.8963639900671978 5.1227
1.9186833908139995 5.4741800000000005
1.9409854680117449 5.15532
1.9633050151394713 5.689830000000001
1.9856246367570705 5.10037
2.0079269371922672 5.21379
2.03024671027244 4.92565
2.0525491637446027 4.51967
2.074869091674931 4.898680000000001
2.097171701569106 5.22529
2.1194917877373847 5.15722
2.141811954326636 4.580430000000001
2.164114805233074 5.03981
2.186435135143035 5.99713
2.208738150935709 13.5539
2.231058647554722 27.7221
2.2533792288321184 21.8023
2.275682498336085 10.0291
2.298003251406138 5.92451
2.3203066942619714 5.45929
2.3426276225136022 5.2099400000000005
2.3649486396617507 5.06085
2.387252348930071 4.98196
2.4095735463442893 4.81545
2.4318774374315884 5.04326
2.4541988185014043 4.879519999999999
2.476502894794693 5.73348
2.498824462909887 5.72583
2.521146125856138 6.12257
2.5434504863470337 5.42985
2.5657723414244717 5.85116
2.588076895590662 6.36763
2.610398946189713 6.959810000000001
2.6327210958598384 6.6112899999999994
2.6550259469304716 6.5356
2.6773482972090137 6.38529
2.6996533504259 6.44477
2.7219759047039602 7.382910000000001
2.744298562293959 7.4423
2.7666039251246595 6.7607800000000005
2.7889267918020164 7.4107899999999995
2.8112323652516555 7.89433
2.833555444408179 7.75338
2.8558786311183852 7.764710000000001
2.8781845268938557 7.794169999999999
2.9005079311721484 8.67088
2.9228140460410397 9.16666
2.9451376712799635 9.360339999999999
2.967444008632326 9.41393
2.9897678582247247 10.4564
3.0120918213106695 10.5971
3.0343984987899373 10.9385
3.0567226913198637 11.6911
3.079029599759726 11.7727
3.101354025127254 12.8052
3.123678568232338 13.2361
3.145985829517914 13.4552
3.16831061055229 13.5612
3.1906181112775593 13.8313
