TT I
1.2716486653135266 7.77367
1.2939594142134223 7.46828
1.3162702121660406 6.786410000000001
1.3385810600174564 7.008539999999999
1.3608919586137629 7.004760000000001
1.383202908801069 6.92152
1.405513911425503 6.103619999999999
1.4278249673332093 6.631410000000001
1.4501343378461518 6.76463
1.4724455028545926 6.3058
1.4947567236847858 6.83473
1.517068001182951 6.59191
1.5393793361953272 6.59863
1.5616907295681737 6.06948
1.5840021821477681 5.88811
1.60631369478041 5.3522
1.6286252683124185 5.04951
1.6509369035901333 5.09915
1.6732468618895553 5.3120400000000005
1.695558623192809 4.69758
1.7178704487808514 5.3970199999999995
1.7401823395001077 5.25165
1.7625012545597203 4.9516599999999995
1.7848028405262486 4.73653
1.8071218901122095 4.81803
1.8294236121921872 4.77894
1.8517427996910911 4.5949
1.8740620574440425 4.71673
1.8963639900671978 4.54344
1.9186833908139995 5.01996
1.9409854680117449 4.78786
1.9633050151394713 4.64759
1.9856246367570705 4.78142
2.0079269371922672 4.37259
2.03024671027244 4.85537
2.0525491637446027 4.9898
2.074869091674931 5.00481
2.097171701569106 4.79555
2.1194917877373847 4.37525
2.141811954326636 5.342630000000001
2.164114805233074 4.78465
2.186435135143035 6.38146
2.208738150935709 13.7542
2.231058647554722 26.448
2.2533792288321184 20.0296
2.275682498336085 9.43805
2.298003251406138 5.73142
2.3203066942619714 4.78766
2.3426276225136022 5.43331
2.3649486396617507 4.8594800000000005
2.387252348930071 5.01679
2.4095735463442893 5.20346
2.4318774374315884 4.81349
2.4541988185014043 5.45348
2.476502894794693 5.604419999999999
2.498824462909887 5.72914
2.521146125856138 5.7988599999999995
2.5434504863470337 6.03704
2.5657723414244717 6.32876
2.588076895590662 7.22962
2.610398946189713 6.86188
2.6327210958598384 6.01467
2.6550259469304716 7.17006
2.6773482972090137 6.8625
2.6996533504259 6.872319999999999
2.7219759047039602 7.25719
2.744298562293959 7.5578199999999995
2.7666039251246595 7.11568
2.7889267918020164 7.656289999999999
2.8112323652516555 7.2801100000000005
2.833555444408179 7.6425399999999994
2.8558786311183852 7.9521
2.8781845268938557 8.36428
2.9005079311721484 9.00578
2.9228140460410397 8.99415
2.9451376712799635 9.27369
2.967444008632326 9.82125
2.9897678582247247 9.991060000000001
3.0120918213106695 10.0541
3.0343984987899373 10.5313
3.0567226913198637 11.4807
3.079029599759726 12.0109
3.101354025127254 12.4859
3.123678568232338 12.9326
3.145985829517914 12.7531
3.16831061055229 13.4534
3.1906181112775593 13.7237
3.212943133635653 14.9046
3.2352682779763207 15.2429
3.2575761442691227 15.6927
3.2799015350264273 15.838
3.302209649240067 16.4842
3.3245352898092655 16.9184
3.3468436553365257 16.9314
3.369169549113219 17.604
3.3914955708171384 18.8897
3.413804319727358 19.2777
3.4361305997334863 19.5445
3.4584396084414553 19.7904
3.4807661501462652 20.4131
3.503092824025881 21.1988
3.5254022288463154 21.6976
3.5477291695206588 22.0906
3.5700388426251948 23.0155
3.5923660534916446 24.4648
3.6146934007816114 37.9496
3.637003482731501 87.3171
3.6593311053109985 95.5373
3.681641464033634 55.6304
3.7039693653009733 30.9792
3.726297407241705 26.9733
3.7486081875460804 26.1046
3.7709365132734978 26.3775
3.793247578841633 27.1241
3.8155761917550093 27.2302
3.8378875459837216 27.2753
3.8602164494827234 27.8161
3.882545499606844 29.0246
3.9048572932539183 29.4907
3.9271866390645718 30.0225
3.9494987298666713 30.0345
3.971828374764527 30.5252
3.9941581705403255 31.4254
4.016470713506008 32.4129
4.038800813471445 32.9908
4.061113662089144 33.5491
4.0834440696459176 34.2949
4.105774632334751 34.8768
4.128087945865126 35.4794
4.150418821249301 36.3454
4.172732448931298 38.147
4.195063640413578 39.6454
4.2173775856475215 43.5088
4.239709096631102 73.1774
4.262040768704612 228.872
4.284355196706267 305.68
4.306687193387355 199.68
4.329001947444346 79.9794
4.35133427213731 48.8845
4.373666762177566 45.7967
4.395982011761091 45.3269
4.418314834921175 46.7974
4.44063041906622 54.77
4.4629635787515625 65.4133
4.4852969080429785 65.0782
4.5076130004776225 55.4458
4.529946671403969 51.9952
4.552263106909177 52.6098
4.574597122877047 53.6367
4.596931312711224 54.3595
4.619248269273446 54.8621
4.6415828092605835 55.9774
4.663900117405352 56.8517
4.686235010953232 58.4475
4.708552674085913 59.4449
4.730887924602802 61.0686
4.753223354952695 62.8597
4.775541557023902 64.7773
4.797877349456786 65.8863
4.820195915032126 67.9763
4.842532072957498 69.221
4.864868414979744 71.9328
4.88718753227192 74.1171
4.909524244902505 75.962
4.931843734218147 78.2233
4.954180820867835 80.9666
4.976518095879839 84.5779
4.998838149695359 87.6097
5.021175803844231 91.3902
5.043496238205739 94.9992
5.065834274903528 100.62
5.088172504230693 106.62700000000001
5.1104935158799565 115.537
5.132832132875765 142.035
5.155153533596801 189.80200000000002
5.1774925416746225 246.025
5.199814334878411 535.17
5.2221537374521505 1462.36
5.244493338631803 3465.52
5.266815727034316 7227.96
5.289155727832427 11386.0
5.311478517248165 9172.75
5.333818921080011 3612.39
5.356159527788849 791.7639999999999
5.3784829252032536 231.373
5.400823940070432 164.155
5.423147747031976 140.52
5.445489173474152 127.229
5.467830807066149 121.094
5.490155234831516 115.46700000000001
5.512497285125229 110.948
5.534822130975162 108.947
5.557164601388673 106.67299999999999
5.579489868738879 103.588
5.601832762690846 102.571
5.6241758697774475 101.65799999999999
5.646501775867269 100.771
5.668845311622074 99.1618
5.691171647754637 98.14
5.713515615597765 96.7348
